customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
28229989-1a95-4361-a895-58af75645128,UT,91,area_code_510,False,False,0,123.8,107,21.05,319.0,125,27.12,237.6,78,10.69,7.3,4,1.97,2,False
4fc3078c-e09d-40f8-ab05-266077c1b248,MO,101,area_code_415,True,False,0,156.4,116,26.59,130.4,114,11.08,207.3,109,9.33,7.3,5,1.97,1,False
c7eda8f7-88a7-45e2-ae06-aa07a29eadb7,CT,137,area_code_415,False,False,0,115.0,130,19.55,137.8,83,11.71,224.0,61,10.08,7.3,4,1.97,3,False
bc45b34b-4a9a-423f-ad2d-5366d665ce08,NV,90,area_code_415,False,False,0,203.4,146,34.58,226.7,117,19.27,152.4,105,6.86,7.3,4,1.97,1,False
ffefe080-3dda-446d-8bdb-c5497cba9417,WV,64,area_code_415,False,False,0,160.6,110,27.3,171.9,97,14.61,105.2,56,4.73,7.3,2,1.97,0,True
7af7b0be-d29e-4fb3-a538-bf605ae45419,NY,98,area_code_510,False,False,0,198.6,92,33.76,349.4,99,29.7,221.7,83,9.98,7.3,6,1.97,2,True
a9b74566-b588-47a7-ad82-c21738d953ab,TX,109,area_code_510,True,False,0,159.6,136,27.13,151.0,126,12.84,142.1,53,6.39,7.3,4,1.97,4,True
93acef73-8c67-4887-a925-f45a25fba2a5,OR,95,area_code_415,False,False,0,269.0,120,45.73,233.7,120,19.86,179.3,61,8.07,7.3,4,1.97,2,True
044beca7-813e-4e08-acac-5621a0aa54a1,UT,164,area_code_510,False,False,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,False
7e3ee2c3-0ceb-44f6-83d3-6a2defe81c7c,IA,44,area_code_415,False,False,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,True
06a614e4-850a-4383-ae71-2f01a95dce3f,SD,119,area_code_510,False,False,0,94.2,108,16.01,264.1,100,22.45,203.7,79,9.17,7.3,3,1.97,1,False
1c355f45-8fc8-48dd-a647-9375c8e81376,SD,86,area_code_415,False,False,0,223.9,75,38.06,155.7,109,13.23,150.2,143,6.76,7.3,9,1.97,1,False
85c36f61-d891-47d6-afc9-e40bc51e6356,WY,80,area_code_510,False,False,0,101.1,121,17.19,263.2,110,22.37,137.7,74,6.2,7.3,5,1.97,0,False
b54c0b60-60bd-4775-b7e7-9f264276699d,VT,131,area_code_415,False,False,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1,False
53ce0d42-0cf8-4889-ad4e-b098e34ec6d0,SD,97,area_code_415,False,False,0,168.6,87,28.66,259.2,105,22.03,279.8,123,12.59,7.3,4,1.97,1,False
93969b47-980d-4b90-83a1-d676fef10ca3,HI,24,area_code_415,False,False,0,156.2,104,26.55,90.0,101,7.65,205.1,116,9.23,7.3,5,1.97,1,False
03c45da7-c2f6-4019-854c-1db0554ea66d,WI,107,area_code_408,False,False,0,134.0,104,22.78,174.5,94,14.83,311.1,79,14.0,7.3,3,1.97,3,False
2d39f754-683e-4836-ad7f-ced173f1c229,FL,36,area_code_510,False,False,0,195.5,77,33.24,156.3,108,13.29,217.8,133,9.8,7.3,2,1.97,1,False
0ccf8e2d-494d-445f-be8e-658491c7c635,RI,17,area_code_415,False,False,0,161.5,123,27.46,214.2,81,18.21,315.0,106,14.18,8.6,5,2.32,1,False
cf7b1df8-7c9a-451e-9abc-8fda95169e34,CO,82,area_code_408,False,False,0,121.6,81,20.67,191.3,109,16.26,231.4,81,10.41,8.6,5,2.32,3,False
faf57e7d-49c1-450e-8969-328d3eb51c6c,NJ,83,area_code_415,False,False,0,167.0,120,28.39,209.1,102,17.77,131.0,107,5.9,8.6,2,2.32,1,False
8470a255-014f-479a-91d0-fcba9dcd0ad2,GA,155,area_code_510,False,False,0,71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,0,False
30af2d4c-0765-4014-b8b4-bf33cdcc67de,OR,153,area_code_415,False,False,0,202.2,132,34.37,158.9,78,13.51,111.4,98,5.01,8.6,4,2.32,2,False
a55d3ad1-7ba9-40c6-9b84-224ad4862c63,VA,94,area_code_415,True,False,0,235.6,131,40.05,194.8,107,16.56,170.6,93,7.68,8.6,4,2.32,1,False
b1abcb7a-df8d-49ce-90c2-6dc9c24753ba,NC,149,area_code_510,False,False,0,207.3,115,35.24,198.4,82,16.86,114.1,83,5.13,8.6,4,2.32,1,False
d9d10d1e-6bcf-4dc3-bfcc-7fb1dbe8b77f,SD,78,area_code_408,False,False,0,163.6,88,27.81,283.4,93,24.09,262.1,108,11.79,8.6,9,2.32,0,False
9cc4d999-acfc-4ec9-9b68-c3845e95a740,CT,127,area_code_408,False,False,0,155.8,91,26.49,103.7,85,8.81,117.2,125,5.27,8.6,3,2.32,2,False
ad6a033a-711f-4896-983b-70380953409d,CA,158,area_code_510,False,False,0,155.9,123,26.5,224.2,112,19.06,221.0,116,9.95,8.6,8,2.32,2,False
7c7be0f9-5427-4a83-8683-5de4bcbc2d6f,DC,24,area_code_408,False,False,0,149.0,73,25.33,131.0,81,11.14,238.6,69,10.74,8.6,3,2.32,2,True
cd8fa9c3-684f-4068-a30d-cd7bca789921,NH,117,area_code_510,True,False,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,True
8a065464-32d8-4335-91ca-7b85586a428a,AR,87,area_code_510,False,False,0,120.5,99,20.49,210.0,81,17.85,224.7,141,10.11,8.6,2,2.32,2,False
7b34f33e-d7d5-44d2-8ece-95316748d3f9,WA,62,area_code_415,True,False,0,180.9,121,30.75,134.3,107,11.42,179.3,74,8.07,8.6,2,2.32,2,True
c63c1306-0cfe-4f1a-b371-ce1325de18d6,WV,63,area_code_415,False,False,0,147.8,95,25.13,201.4,72,17.12,154.9,118,6.97,8.6,8,2.32,1,False
071a105c-d349-41a9-af6f-8b3bc64d8385,VT,122,area_code_415,False,False,0,136.7,115,23.24,243.1,137,20.66,188.9,110,8.5,8.6,4,2.32,0,False
5c174e2a-0183-45bf-bed2-8c5d62678c73,NE,42,area_code_510,False,False,0,143.7,96,24.43,221.0,98,18.79,108.9,94,4.9,8.6,1,2.32,2,False
eba85f42-1716-4b33-9db5-dc75c53515a6,NM,112,area_code_415,False,False,0,81.6,94,13.87,268.1,112,22.79,140.8,75,6.34,8.6,18,2.32,1,False
2319c953-15ef-4d8a-b93b-428a4d00f79c,LA,79,area_code_408,False,False,0,174.8,88,29.72,197.0,94,16.75,87.0,103,3.92,8.6,6,2.32,3,False
92fdf804-2b8f-4857-8e76-8302d0cfb160,WV,66,area_code_415,False,False,0,239.6,120,40.73,230.3,110,19.58,153.0,82,6.89,8.6,3,2.32,1,False
f7933346-0561-4d81-9996-c0a6a9f4eff3,OK,78,area_code_415,False,False,0,290.5,119,49.39,158.4,75,13.46,255.6,101,11.5,8.6,6,2.32,2,True
9094969c-d1db-4cf6-89d2-ae1b0108f47b,CA,85,area_code_415,False,False,0,195.7,104,33.27,182.9,121,15.55,324.7,110,14.61,8.6,9,2.32,0,False
09b33b5d-cb5a-4bce-b9e3-a92fcd3cafef,ID,46,area_code_415,False,False,0,124.8,133,21.22,157.3,143,13.37,199.3,72,8.97,8.6,4,2.32,2,False
02c13bfa-b27d-44d4-88f5-c9b07b196056,NV,58,area_code_408,False,False,0,191.3,120,32.52,216.4,124,18.39,100.3,132,4.51,8.6,9,2.32,3,False
499785bb-f1c1-4ce1-96e3-78940b351f00,ME,127,area_code_510,False,False,0,223.2,137,37.94,144.7,119,12.3,96.0,109,4.32,8.6,4,2.32,2,False
66a659ed-3df6-4505-a667-cc22623fa071,IA,84,area_code_415,False,False,0,169.9,96,28.88,190.3,103,16.18,188.0,82,8.46,8.6,2,2.32,2,False
65e81a2f-4152-4892-840f-f73c80d30842,MS,171,area_code_510,True,False,0,191.6,83,32.57,181.1,103,15.39,195.3,73,8.79,8.6,3,2.32,3,False
a8a06eca-5831-4f93-9e1a-bc2b1a07f304,WI,70,area_code_415,False,False,0,156.4,108,26.59,171.0,116,14.54,196.1,96,8.82,8.6,4,2.32,2,False
046cb7fe-bed0-4814-9987-c91f9f86836b,NY,76,area_code_415,False,False,0,201.5,127,34.26,155.2,91,13.19,249.6,103,11.23,8.6,1,2.32,2,False
c1ab0b5b-b38f-4355-b158-10ce4c2885cf,DE,87,area_code_415,False,False,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,False
effe3c54-5baf-4681-a9f5-8407aa07bcea,FL,148,area_code_510,True,False,0,148.2,138,25.19,159.6,123,13.57,197.4,62,8.88,8.6,3,2.32,2,False
05da422e-cbd1-4283-813a-3e01b2797c5d,NY,92,area_code_408,False,False,0,265.6,82,45.15,180.7,75,15.36,211.1,113,9.5,8.6,2,2.32,1,False
3e3a33f6-cb4f-41b1-bad8-a9b83adfe424,OK,127,area_code_408,False,False,0,212.9,92,36.19,260.1,124,22.11,177.6,85,7.99,8.6,2,2.32,2,False
c20286fe-9305-42d1-aafa-cd6490621a56,PA,43,area_code_408,False,False,0,212.5,88,36.13,274.1,145,23.3,194.6,52,8.76,8.6,6,2.32,0,False
8d8784c5-5fca-4069-bf3b-fcdb3c43b102,CA,65,area_code_408,False,False,0,182.5,58,31.03,201.9,93,17.16,189.1,97,8.51,8.6,5,2.32,1,False
44b8636e-b7fa-4522-8a19-595037da2d6c,MD,125,area_code_408,False,False,0,137.1,94,23.31,209.8,83,17.83,238.4,114,10.73,8.6,4,2.32,1,False
96287e56-a1a7-4556-9ae1-107f9eb64536,OH,69,area_code_510,False,False,0,221.6,88,37.67,231.8,87,19.7,211.7,116,9.53,8.6,9,2.32,1,False
198e1e07-2b6f-4c8b-8112-5363aec968be,SC,41,area_code_415,False,False,0,143.6,117,24.41,152.4,108,12.95,194.4,110,8.75,8.6,3,2.32,1,False
8c1e65c4-6d2f-483d-afb0-9d1669307669,NJ,78,area_code_415,False,False,0,231.0,115,39.27,230.4,140,19.58,261.4,120,11.76,9.5,3,2.57,1,False
01d8f75b-8499-4f2a-8ab8-60c6d0405655,CO,109,area_code_510,False,False,0,150.6,106,25.6,147.4,108,12.53,173.2,109,7.79,9.5,5,2.57,1,False
80c781c9-5375-4c0b-95e2-49ce846dfa13,MI,122,area_code_510,False,False,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,False
c8ba134b-f86e-4bd5-ac72-185ddca7e886,NM,183,area_code_415,False,False,0,190.0,100,32.3,246.6,78,20.96,304.2,107,13.69,9.5,4,2.57,1,False
d39cda86-e760-4a73-8771-a77d22d5d69c,MT,169,area_code_415,False,False,0,100.8,112,17.14,230.0,69,19.55,193.6,95,8.71,9.5,2,2.57,0,False
12fc9ddc-b8dd-4799-bfdc-a8608575c7f9,AZ,66,area_code_510,False,False,0,154.0,133,26.18,198.9,121,16.91,151.9,100,6.84,9.5,3,2.57,4,True
73c2c62d-feb4-4b8b-bd10-355d2297e418,SC,22,area_code_408,False,False,0,110.3,107,18.75,166.5,93,14.15,202.3,96,9.1,9.5,5,2.57,0,False
c838b89c-3e9b-4661-a9eb-1a150f8109a8,MD,5,area_code_408,False,False,0,198.7,108,33.78,146.7,86,12.47,216.8,95,9.76,9.5,3,2.57,2,False
0ddce0ca-3924-432c-a156-8b5d8ac9b53f,SC,19,area_code_510,False,False,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,9.5,3,2.57,1,True
62df89c0-0906-4e79-8f52-83d75022e02a,DE,120,area_code_415,False,False,0,253.2,95,43.04,210.8,86,17.92,253.9,81,11.43,9.5,4,2.57,5,True
8301fc90-5da4-4c21-a570-ae553b86f92a,ME,78,area_code_415,False,False,0,252.9,93,42.99,178.4,112,15.16,263.9,105,11.88,9.5,7,2.57,3,False
456abdfb-8b1d-420f-ac8f-8786889542c9,UT,89,area_code_415,False,False,0,89.7,80,15.25,179.8,81,15.28,145.7,120,6.56,9.5,4,2.57,2,False
c394af35-3b36-4fa6-b059-bf4244e49b20,TX,130,area_code_415,False,False,0,176.9,109,30.07,90.7,104,7.71,238.0,69,10.71,9.5,2,2.57,1,False
581a2ac4-90eb-467e-8625-be8e73593ffc,WV,36,area_code_510,False,False,0,175.7,69,29.87,154.8,98,13.16,208.2,68,9.37,9.5,2,2.57,0,False
31af9b5c-f88c-465f-b1b8-86338d243ab9,WA,171,area_code_415,False,False,0,232.4,101,39.51,182.0,80,15.47,271.8,133,12.23,9.5,3,2.57,0,False
224a826e-97b4-4d82-bdf1-ae18866c44e8,SC,152,area_code_408,False,False,0,140.5,92,23.89,186.8,96,15.88,227.0,89,10.22,9.5,5,2.57,2,False
8c933cc8-0740-46cb-ae90-fac4ad28cf68,LA,96,area_code_510,False,False,0,182.6,75,31.04,188.6,67,16.03,137.7,81,6.2,9.5,3,2.57,5,True
0b30ff3d-8d67-4fa9-a1ee-28030824e3a1,OH,110,area_code_510,False,False,0,175.6,91,29.85,236.5,127,20.1,194.9,114,8.77,9.5,8,2.57,0,False
29142e00-7b4f-47ff-8b71-d6111c22f460,NY,87,area_code_415,False,False,0,204.8,101,34.82,161.0,80,13.69,285.7,89,12.86,9.5,3,2.57,0,False
14576dcb-ed41-4eb2-a916-1a2b79d8abac,DC,80,area_code_408,False,False,0,51.5,90,8.76,164.0,98,13.94,169.4,80,7.62,9.5,4,2.57,3,False
e30b442e-3613-45d2-91c2-fb3a4f9862f8,MN,122,area_code_415,False,False,0,107.9,88,18.34,235.8,109,20.04,228.6,119,10.29,9.5,3,2.57,2,False
1308ba22-8934-4f3f-ba95-bb251817bf90,NJ,182,area_code_415,False,False,0,279.1,124,47.45,180.5,108,15.34,217.5,104,9.79,9.5,11,2.57,2,True
cd55490b-6752-4ef4-92c1-0108f0f81dd1,KY,78,area_code_415,False,False,0,145.5,124,24.74,143.4,71,12.19,291.1,123,13.1,9.5,5,2.57,3,False
9eec8b38-1733-4567-b1ef-61ab1b8236be,OK,44,area_code_408,False,False,0,288.8,86,49.1,175.9,87,14.95,215.4,106,9.69,9.5,2,2.57,0,True
592ec49b-9df3-4613-b2eb-a94bf8a6aa20,DC,138,area_code_415,False,False,0,149.7,99,25.45,160.0,97,13.6,256.5,161,11.54,9.5,5,2.57,1,False
1653db8b-cbab-4594-a30d-308231bcbad4,MT,54,area_code_415,False,False,0,272.6,83,46.34,248.7,74,21.14,197.4,111,8.88,9.5,2,2.57,1,True
42f95e81-af69-43ea-bb66-64839c070ce9,CT,105,area_code_408,False,False,0,213.4,100,36.28,204.9,52,17.42,179.7,93,8.09,9.5,6,2.57,1,False
e161b0a5-0943-40e9-8e4b-d4fbf18f6ea2,ME,57,area_code_415,False,False,0,221.1,101,37.59,236.7,65,20.12,252.3,137,11.35,9.5,1,2.57,0,False
612c7071-400d-4605-b803-1b8689d5bf69,ID,83,area_code_415,False,False,0,159.3,104,27.08,202.3,98,17.2,229.0,73,10.31,9.5,3,2.57,2,False
0f31e2c4-a6b0-4f2f-aab7-109685da9573,NV,78,area_code_408,False,False,0,75.0,116,12.75,248.7,87,21.14,176.0,83,7.92,9.5,6,2.57,3,False
1483ea6e-474d-4340-9a96-139301b4e6b1,MT,109,area_code_408,False,False,0,264.7,69,45.0,305.0,120,25.93,197.4,86,8.88,9.5,9,2.57,1,True
9bca5117-d0ef-47c3-b21c-5fd236c2e31e,IN,166,area_code_510,False,False,0,204.2,115,34.71,179.9,152,15.29,216.8,109,9.76,9.5,5,2.57,1,False
afee5f92-3310-4340-8025-14491bbe3c24,IA,197,area_code_415,False,False,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,False
5711f993-6653-4f3c-9715-c6f6e634fb8c,WV,176,area_code_510,False,False,0,304.2,111,51.71,306.6,64,26.06,207.9,98,9.36,9.5,2,2.57,7,True
1cca6f01-b088-462d-8fd3-befb142adfb1,IL,78,area_code_415,True,False,0,236.8,141,40.26,265.3,101,22.55,152.4,77,6.86,9.5,2,2.57,1,True
09a53210-bf49-48bb-ae6a-e958704038c7,DE,57,area_code_510,False,False,0,165.1,91,28.07,240.8,56,20.47,277.0,100,12.47,9.5,3,2.57,2,False
2a72a5ea-7652-414f-95f3-2337695219b6,NM,79,area_code_415,False,False,0,187.3,108,31.84,177.1,72,15.05,269.2,135,12.11,9.5,3,2.57,3,False
6af2f651-a7e6-48df-bc0a-925eb3b55a56,WV,66,area_code_415,False,False,0,180.4,99,30.67,135.1,114,11.48,206.0,98,9.27,9.5,6,2.57,1,False
e4b2ade6-b83b-4e91-83d8-62f3caac152d,WA,100,area_code_408,False,False,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6,True
622cf422-ebcf-42ae-9747-58179cdea948,OR,80,area_code_415,False,False,0,113.2,86,19.24,185.5,97,15.77,237.3,145,10.68,9.5,5,2.57,1,False
1520a29f-c969-49ba-b969-d58d69c485bc,OK,117,area_code_415,False,False,0,212.1,133,36.06,276.6,94,23.51,195.5,124,8.8,9.5,3,2.57,2,False
1355e864-53d7-4218-8fe6-30078d07dbf4,MT,137,area_code_510,False,False,0,223.6,86,38.01,244.8,139,20.81,94.2,81,4.24,9.5,7,2.57,0,False
49736ed4-a8e8-4c2c-8231-45ff7b9811c3,AZ,130,area_code_415,False,False,0,183.0,112,31.11,72.9,99,6.2,181.8,78,8.18,9.5,19,2.57,0,False
2c26967c-12d8-4b8d-8f87-9b172205975f,SD,148,area_code_408,False,False,0,185.2,87,31.48,170.4,96,14.48,165.1,104,7.43,9.5,13,2.57,1,False
0707b82b-0989-4785-ad4f-68aa1e2e8c09,WY,41,area_code_510,False,False,0,223.8,67,38.05,244.8,74,20.81,223.8,156,10.07,12.3,5,3.32,3,False
75a81058-0671-4904-a0fb-2dbd8dff0030,MD,68,area_code_408,False,False,0,150.4,106,25.57,199.0,131,16.92,109.7,103,4.94,12.3,3,3.32,3,False
ab4e2327-48c3-4c7a-ba06-2871f14cc8d2,MI,130,area_code_415,False,False,0,143.8,76,24.45,274.8,103,23.36,194.7,105,8.76,12.3,1,3.32,0,False
ae67610c-1b08-491f-9dc5-03aa89cdf70d,CO,135,area_code_408,False,False,0,129.4,104,22.0,199.0,96,16.92,142.4,81,6.41,12.3,4,3.32,1,False
92a38331-c019-41fc-a989-5985a9c24dfb,WY,134,area_code_510,False,False,0,296.0,93,50.32,226.4,117,19.24,246.8,98,11.11,12.3,10,3.32,0,True
6c0f9520-59be-43e6-b9f8-7136f553f1ea,ME,52,area_code_510,False,False,0,129.3,80,21.98,142.7,101,12.13,258.3,89,11.62,12.3,4,3.32,3,False
ae1d43af-c8ea-4e6b-baed-238a44c61f9c,OH,137,area_code_408,False,False,0,144.0,90,24.48,181.6,100,15.44,128.1,93,5.76,12.3,2,3.32,0,False
abc39fb5-1c1f-4b07-895d-f5959e3baa70,NY,89,area_code_415,False,False,0,89.5,66,15.22,179.3,104,15.24,225.1,116,10.13,12.3,1,3.32,3,False
1f167de2-096f-4827-9f31-5d4cd88e68e6,VA,77,area_code_510,False,False,0,144.9,136,24.63,151.3,115,12.86,252.4,73,11.36,12.3,3,3.32,2,False
6fe98a4e-b460-4750-9b60-f7a174a0ccfe,CO,92,area_code_415,False,False,0,184.7,60,31.4,262.0,73,22.27,239.5,120,10.78,12.3,6,3.32,2,True
0c3fe7a1-9591-4ef1-acfc-eb849cdfa417,AL,48,area_code_408,False,False,0,52.0,60,8.84,132.0,79,11.22,185.8,85,8.36,12.3,2,3.32,2,False
e61b9dd3-5552-42d3-bb58-3b65fe576fa4,DE,140,area_code_415,False,False,0,143.0,100,24.31,193.4,89,16.44,59.5,81,2.68,12.3,8,3.32,4,True
b282b21c-9420-407c-8bcf-d072408aea9d,ME,120,area_code_510,False,False,0,163.6,109,27.81,237.3,95,20.17,186.2,141,8.38,12.3,5,3.32,0,False
2c6a436b-3939-4fd5-a426-8b0673702289,DC,121,area_code_408,False,False,0,168.6,121,28.66,168.6,94,14.33,95.3,59,4.29,12.3,4,3.32,1,False
22c36cb7-9513-455e-afbc-6cab16906a32,VA,136,area_code_415,False,False,0,110.2,92,18.73,219.4,109,18.65,188.1,67,8.46,12.3,4,3.32,2,False
256308a7-1244-4fd9-80d6-8ad1241452d5,MA,47,area_code_415,False,False,0,155.3,116,26.4,188.2,85,16.0,247.0,73,11.12,12.3,4,3.32,3,False
482699c1-e0f1-4249-8d78-7ea95db05dd5,IA,130,area_code_415,False,False,0,150.4,119,25.57,230.5,99,19.59,186.3,76,8.38,12.3,4,3.32,1,False
6491231f-1747-4d73-b11b-92b4236d5451,CO,71,area_code_415,False,False,0,211.2,70,35.9,252.7,122,21.48,225.8,104,10.16,12.3,3,3.32,0,False
b599a085-bdff-48fb-bf85-b4171d7f41b0,MD,83,area_code_510,False,False,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1,False
972672a6-48d9-4c63-bebe-ebb52e9811f7,NV,64,area_code_408,False,False,0,148.1,73,25.18,164.9,101,14.02,216.0,125,9.72,12.3,2,3.32,5,True
5a550c8e-db8f-4d98-bdec-2396dc75c00b,WY,171,area_code_415,False,False,0,231.2,135,39.3,188.7,74,16.04,206.9,124,9.31,12.3,1,3.32,1,False
894f80c8-eb43-4137-b2a6-f91076ad158d,NV,137,area_code_415,True,False,0,135.1,95,22.97,134.1,102,11.4,223.1,81,10.04,12.3,2,3.32,2,True
f570bfb0-4350-4e0f-a1e2-f0f7e63f1d5f,KY,111,area_code_415,False,False,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,False
e063c756-dfdc-448a-b4cd-c2954d01bb09,IN,115,area_code_415,False,False,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3,True
31f4da51-baf0-4fa5-93b2-5dbc17f22236,MT,95,area_code_510,False,False,0,156.6,88,26.62,247.6,75,21.05,192.3,115,8.65,12.3,5,3.32,3,False
835c7e08-4fdd-4bd0-a866-66fcb1c62c4f,WV,136,area_code_510,False,False,0,240.1,121,40.82,271.2,123,23.05,132.7,98,5.97,17.2,4,4.64,0,True
65acc45f-e8f4-42ed-891d-2a07ce466988,NM,143,area_code_415,False,False,0,271.7,67,46.19,189.1,155,16.07,101.1,55,4.55,17.2,5,4.64,1,False
d65007e0-6303-4edb-99cd-a8e88e1e8bf4,WY,151,area_code_415,False,False,0,170.2,89,28.93,187.5,83,15.94,119.5,100,5.38,4.3,3,1.16,0,False
648340e3-4de7-4cd0-ae99-4a1af822a157,AZ,100,area_code_415,False,False,0,131.1,108,22.29,176.2,81,14.98,89.7,81,4.04,4.3,4,1.16,1,False
8b398aa2-7d35-4b3f-acb8-4b14cbb9ba79,IN,108,area_code_510,False,False,0,293.0,88,49.81,160.6,101,13.65,143.9,87,6.48,10.0,6,2.7,2,False
999d52e7-b493-49cc-b239-95ebed84f3b0,WY,96,area_code_408,False,False,0,144.0,102,24.48,224.7,73,19.1,227.7,91,10.25,10.0,7,2.7,1,False
187636ef-fdca-42ac-aed6-c195558a3bd2,FL,112,area_code_415,False,False,0,115.9,81,19.7,199.7,100,16.97,249.3,111,11.22,10.0,4,2.7,1,False
a0ab7cf2-730e-41db-80f3-0a268eb468b6,TX,51,area_code_415,False,False,0,180.5,88,30.69,134.7,102,11.45,170.7,97,7.68,10.0,3,2.7,2,False
12e3b33c-b1f2-4e52-a7c6-850541e248c7,HI,232,area_code_415,False,False,0,248.2,128,42.19,211.2,96,17.95,147.1,117,6.62,10.0,6,2.7,2,False
de471f5b-c24c-48a9-8547-ff2b065f1845,WI,73,area_code_415,False,False,0,157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,10.0,8,2.7,0,False
ed62fdbb-1fa0-4a4f-b86a-35cc87dfc0af,PA,119,area_code_408,False,False,0,260.1,101,44.22,256.5,68,21.8,229.1,89,10.31,10.0,2,2.7,1,True
3c7fcbb7-04e7-45f6-b9b8-48f4bbbb5983,VT,119,area_code_510,False,False,0,190.4,74,32.37,215.6,113,18.33,161.2,111,7.25,10.0,1,2.7,2,False
c039eda7-6b07-4ca9-8eeb-febf45322d24,OK,74,area_code_415,False,False,0,200.4,87,34.07,309.2,105,26.28,152.1,118,6.84,10.0,2,2.7,1,False
fe7514c9-6b42-4f7b-9eca-fddd6ea1a8d1,AL,119,area_code_415,False,False,0,98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10.0,4,2.7,3,False
390645a0-0ed3-4114-9ca1-1ba4efc59f41,MA,80,area_code_408,False,False,0,148.6,106,25.26,210.8,65,17.92,203.7,86,9.17,10.0,2,2.7,2,False
cbedd79d-cfed-450d-b37b-33f0d86d67bb,OR,76,area_code_415,False,False,0,169.5,77,28.82,124.0,87,10.54,219.4,92,9.87,10.0,3,2.7,0,False
c861268b-a26a-41df-aa93-858affea2612,NC,169,area_code_408,False,False,0,142.5,82,24.23,231.4,110,19.67,131.2,67,5.9,10.0,4,2.7,2,False
45550d11-b7d6-436d-be6d-246ecd2c4b64,GA,117,area_code_415,True,False,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10.0,3,2.7,1,True
df414b7e-4a95-4406-947c-30c14c0810ec,TX,149,area_code_510,False,False,0,221.4,95,37.64,198.7,63,16.89,106.2,70,4.78,10.0,3,2.7,1,False
e4270464-470a-44f1-8cfa-413467c25383,NE,166,area_code_415,False,False,0,238.6,117,40.56,242.8,73,20.64,203.3,130,9.15,10.0,8,2.7,4,False
a4cd29c8-bcf0-40d5-aae6-c15483e8d731,KS,120,area_code_510,False,False,0,158.0,110,26.86,197.0,103,16.75,154.9,132,6.97,10.0,5,2.7,1,False
f506b9cc-1829-4dcc-956e-547d0465fb82,MS,190,area_code_415,True,False,0,111.9,55,19.02,223.0,124,18.96,243.2,81,10.94,10.0,7,2.7,3,False
73d909cb-853f-4eec-b8f2-3b96d3c9662f,WV,102,area_code_408,False,False,0,234.8,125,39.92,199.2,99,16.93,163.2,88,7.34,10.0,1,2.7,4,False
1aadfb7d-9e09-40c1-8dcf-f0b234a8722f,SC,104,area_code_415,False,False,0,109.1,141,18.55,187.1,140,15.9,216.6,100,9.75,10.0,4,2.7,3,False
46f4475f-d596-478c-a1fe-f1c9dfb42608,NV,107,area_code_510,True,False,0,234.1,91,39.8,163.1,105,13.86,282.5,100,12.71,10.0,3,2.7,1,False
adcf2167-1444-4753-886c-0e87cba0db35,OH,69,area_code_415,False,False,0,244.8,76,41.62,77.2,100,6.56,222.8,102,10.03,10.0,3,2.7,0,False
3094f181-7b16-42bd-9b48-100fef186a3a,IA,92,area_code_415,False,False,0,138.1,131,23.48,175.7,128,14.93,192.7,119,8.67,10.0,3,2.7,3,False
5f946dec-f209-4811-bd12-757421c8c5aa,WI,77,area_code_408,False,False,0,168.1,83,28.58,202.0,91,17.17,173.2,91,7.79,10.0,3,2.7,3,False
ca124f59-d406-47f8-a9f1-d35071864e0f,VA,104,area_code_408,False,False,0,138.7,107,23.58,256.9,113,21.84,234.9,74,10.57,10.0,3,2.7,0,False
59c1d234-1ee7-40b6-a727-a6de27a884d2,WV,127,area_code_510,False,False,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10.0,1,2.7,2,False
82d692ee-77a4-4cb0-9bea-f967dd8fb725,NC,76,area_code_510,False,False,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10.0,4,2.7,1,False
790cff0b-71de-47c6-a38e-861d960f3a05,AR,76,area_code_408,False,False,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4,True
